Temporada,Jornada,Fecha,Hora,Equipo Local,Equipo Visitante,Resultado,Arbitro
2015-16,24,SAB 13.02.2016,16:00,Real Madrid,Athletic Club,4-2,Alfonso J. Álvarez Izquierdo
2015-16,24,SAB 13.02.2016,18:15,Villarreal CF,Málaga CF,1-0,Iñaki Vicandi Garrido
2015-16,24,SAB 13.02.2016,20:30,Valencia CF,RCD Espanyol de Barcelona,2-1,Carlos Del Cerro Grande
2015-16,24,SAB 13.02.2016,22:05,RC Deportivo,Real Betis,2-2,Alberto Undiano Mallenco
2015-16,24,DOM 14.02.2016,12:00,Real Sociedad,Granada CF,3-0,José Luis González González
2015-16,24,DOM 14.02.2016,16:00,Sevilla FC,UD Las Palmas,2-0,Eduardo Prieto Iglesias
2015-16,24,DOM 14.02.2016,18:15,Getafe CF,Atlético de Madrid,0-1,Antonio Miguel Mateu Lahoz
2015-16,24,DOM 14.02.2016,18:15,SD Eibar,Levante UD,2-0,Xavier Estrada Fernández
2015-16,24,DOM 14.02.2016,20:30,FC Barcelona,RC Celta,6-1,Alejandro José Hernández Hernández
2015-16,25,VIE 19.02.2016,20:30,Levante UD,Getafe CF,3-0,José Luis González González
2015-16,25,SAB 20.02.2016,16:00,UD Las Palmas,FC Barcelona,1-2,Carlos Del Cerro Grande
2015-16,25,SAB 20.02.2016,18:15,RCD Espanyol de Barcelona,RC Deportivo,1-0,Ricardo De Burgos Bengoetxea
2015-16,25,SAB 20.02.2016,20:30,Real Betis,Real Sporting,1-1,Alfonso J. Álvarez Izquierdo
2015-16,25,SAB 20.02.2016,22:05,RC Celta,SD Eibar,3-2,Mario Melero López
2015-16,25,DOM 21.02.2016,12:00,Rayo Vallecano,Sevilla FC,2-2,Xavier Estrada Fernández
2015-16,25,DOM 21.02.2016,16:00,Málaga CF,Real Madrid,1-1,Ignacio Iglesias Villanueva
2015-16,25,DOM 21.02.2016,18:15,Athletic Club,Real Sociedad,0-1,José María Sánchez Martínez
2015-16,25,DOM 21.02.2016,18:15,Granada CF,Valencia CF,1-2,Iñaki Vicandi Garrido
2015-16,25,DOM 21.02.2016,20:30,Atlético de Madrid,Villarreal CF,0-0,Eduardo Prieto Iglesias
2015-16,26,VIE 26.02.2016,20:30,SD Eibar,UD Las Palmas,0-1,Pedro Jesús Pérez Montero
2015-16,26,SAB 27.02.2016,16:00,Real Madrid,Atlético de Madrid,0-1,Carlos Clos Gómez
2015-16,26,SAB 27.02.2016,18:15,Getafe CF,RC Celta,0-1,David Fernández Borbalán
2015-16,26,SAB 27.02.2016,18:15,Real Sporting,RCD Espanyol de Barcelona,2-4,Carlos Velasco Carballo
2015-16,26,SAB 27.02.2016,20:30,Real Betis,Rayo Vallecano,2-2,Antonio Miguel Mateu Lahoz
2015-16,26,SAB 27.02.2016,22:05,Real Sociedad,Málaga CF,1-1,Alberto Undiano Mallenco
2015-16,26,DOM 28.02.2016,12:00,Villarreal CF,Levante UD,3-0,Alejandro José Hernández Hernández
2015-16,26,DOM 28.02.2016,16:00,Valencia CF,Athletic Club,0-3,Jesús Gil Manzano
2015-16,26,DOM 28.02.2016,18:15,RC Deportivo,Granada CF,0-1,Juan Martínez Munuera
2015-16,26,DOM 28.02.2016,20:30,FC Barcelona,Sevilla FC,2-1,Santiago Jaime Latre
2015-16,27,MAR 01.03.2016,21:00,Atlético de Madrid,Real Sociedad,3-0,Alejandro José Hernández Hernández
2015-16,27,MAR 01.03.2016,22:00,UD Las Palmas,Getafe CF,4-0,Mario Melero López
2015-16,27,MIE 02.03.2016,20:00,Athletic Club,RC Deportivo,4-1,Antonio Miguel Mateu Lahoz
2015-16,27,MIE 02.03.2016,20:00,RC Celta,Villarreal CF,0-0,Santiago Jaime Latre
2015-16,27,MIE 02.03.2016,20:00,Málaga CF,Valencia CF,1-2,José Luis González González
2015-16,27,MIE 02.03.2016,20:00,Sevilla FC,SD Eibar,1-0,Juan Martínez Munuera
2015-16,27,MIE 02.03.2016,21:00,Levante UD,Real Madrid,1-3,Ricardo De Burgos Bengoetxea
2015-16,27,JUE 03.03.2016,20:00,Granada CF,Real Sporting,2-0,Xavier Estrada Fernández
2015-16,27,JUE 03.03.2016,20:30,RCD Espanyol de Barcelona,Real Betis,0-3,José María Sánchez Martínez
2015-16,27,JUE 03.03.2016,21:00,Rayo Vallecano,FC Barcelona,1-5,Iñaki Vicandi Garrido
2015-16,28,SAB 05.03.2016,16:00,Real Madrid,RC Celta,7-1,Jesús Gil Manzano
2015-16,28,SAB 05.03.2016,18:15,Villarreal CF,UD Las Palmas,0-1,Carlos Clos Gómez
2015-16,28,SAB 05.03.2016,20:30,Getafe CF,Sevilla FC,1-1,Eduardo Prieto Iglesias
2015-16,28,SAB 05.03.2016,22:05,RC Deportivo,Málaga CF,3-3,Carlos Velasco Carballo
2015-16,28,DOM 06.03.2016,12:00,Real Betis,Granada CF,2-0,Ignacio Iglesias Villanueva
2015-16,28,DOM 06.03.2016,16:00,SD Eibar,FC Barcelona,0-4,Alberto Undiano Mallenco
2015-16,28,DOM 06.03.2016,18:15,Real Sociedad,Levante UD,1-1,Pedro Jesús Pérez Montero
2015-16,28,DOM 06.03.2016,18:15,Real Sporting,Athletic Club,0-2,Carlos Del Cerro Grande
2015-16,28,DOM 06.03.2016,20:30,Valencia CF,Atlético de Madrid,1-3,Alfonso J. Álvarez Izquierdo
2015-16,28,LUN 07.03.2016,20:30,RCD Espanyol de Barcelona,Rayo Vallecano,2-1,David Fernández Borbalán
2015-16,29,VIE 11.03.2016,20:30,Málaga CF,Real Sporting,1-0,Ricardo De Burgos Bengoetxea
2015-16,29,SAB 12.03.2016,16:00,FC Barcelona,Getafe CF,6-0,Pedro Jesús Pérez Montero
2015-16,29,SAB 12.03.2016,18:15,RC Celta,Real Sociedad,1-0,Juan Martínez Munuera
2015-16,29,SAB 12.03.2016,20:30,Atlético de Madrid,RC Deportivo,3-0,Mario Melero López
2015-16,29,SAB 12.03.2016,22:05,Rayo Vallecano,SD Eibar,1-1,Alfonso J. Álvarez Izquierdo
2015-16,29,DOM 13.03.2016,12:00,Levante UD,Valencia CF,1-0,Carlos Del Cerro Grande
2015-16,29,DOM 13.03.2016,16:00,Sevilla FC,Villarreal CF,4-2,Carlos Velasco Carballo
2015-16,29,DOM 13.03.2016,18:15,Athletic Club,Real Betis,3-1,Santiago Jaime Latre
2015-16,29,DOM 13.03.2016,20:30,UD Las Palmas,Real Madrid,1-2,David Fernández Borbalán
2015-16,29,LUN 14.03.2016,20:30,Granada CF,RCD Espanyol de Barcelona,1-1,José Luis González González
2015-16,30,VIE 18.03.2016,20:30,Getafe CF,SD Eibar,1-1,Ignacio Iglesias Villanueva
2015-16,30,SAB 19.03.2016,16:00,Real Sporting,Atlético de Madrid,2-1,Jesús Gil Manzano
2015-16,30,SAB 19.03.2016,18:15,Granada CF,Rayo Vallecano,2-2,Alejandro José Hernández Hernández
2015-16,30,SAB 19.03.2016,18:15,Real Sociedad,UD Las Palmas,0-1,Antonio Miguel Mateu Lahoz
2015-16,30,SAB 19.03.2016,20:30,RC Deportivo,Levante UD,2-1,Iñaki Vicandi Garrido
2015-16,30,SAB 19.03.2016,22:05,Real Betis,Málaga CF,0-1,Carlos Clos Gómez
2015-16,30,DOM 20.03.2016,12:00,RCD Espanyol de Barcelona,Athletic Club,2-1,Eduardo Prieto Iglesias
2015-16,30,DOM 20.03.2016,16:00,Villarreal CF,FC Barcelona,2-2,José María Sánchez Martínez
2015-16,30,DOM 20.03.2016,18:15,Valencia CF,RC Celta,0-2,Alberto Undiano Mallenco
2015-16,30,DOM 20.03.2016,20:30,Real Madrid,Sevilla FC,4-0,Xavier Estrada Fernández
2015-16,31,VIE 01.04.2016,20:30,Rayo Vallecano,Getafe CF,2-0,Santiago Jaime Latre
2015-16,31,SAB 02.04.2016,16:00,Atlético de Madrid,Real Betis,5-1,José Luis González González
2015-16,31,SAB 02.04.2016,18:15,UD Las Palmas,Valencia CF,2-1,Pedro Jesús Pérez Montero
2015-16,31,SAB 02.04.2016,20:30,FC Barcelona,Real Madrid,1-2,Alejandro José Hernández Hernández
2015-16,31,SAB 02.04.2016,22:05,RC Celta,RC Deportivo,1-1,David Fernández Borbalán
2015-16,31,DOM 03.04.2016,12:00,Athletic Club,Granada CF,1-1,Carlos Velasco Carballo
2015-16,31,DOM 03.04.2016,16:00,Málaga CF,RCD Espanyol de Barcelona,1-1,Juan Martínez Munuera
2015-16,31,DOM 03.04.2016,18:15,SD Eibar,Villarreal CF,1-2,Carlos Del Cerro Grande
2015-16,31,DOM 03.04.2016,20:30,Sevilla FC,Real Sociedad,1-2,Carlos Clos Gómez
2015-16,31,LUN 04.04.2016,20:30,Levante UD,Real Sporting,0-0,Mario Melero López
2015-16,32,VIE 08.04.2016,20:30,Granada CF,Málaga CF,0-0,Xavier Estrada Fernández
2015-16,32,SAB 09.04.2016,16:00,Real Madrid,SD Eibar,4-0,José María Sánchez Martínez
2015-16,32,SAB 09.04.2016,18:15,RCD Espanyol de Barcelona,Atlético de Madrid,1-3,Ricardo De Burgos Bengoetxea
2015-16,32,SAB 09.04.2016,20:30,Real Sociedad,FC Barcelona,1-0,Ignacio Iglesias Villanueva
2015-16,32,SAB 09.04.2016,22:05,Real Betis,Levante UD,1-0,Eduardo Prieto Iglesias
2015-16,32,DOM 10.04.2016,12:00,Real Sporting,RC Celta,0-1,Antonio Miguel Mateu Lahoz
2015-16,32,DOM 10.04.2016,16:00,Valencia CF,Sevilla FC,2-1,Iñaki Vicandi Garrido
2015-16,32,DOM 10.04.2016,18:15,Villarreal CF,Getafe CF,2-0,Alberto Undiano Mallenco
2015-16,32,DOM 10.04.2016,20:30,Athletic Club,Rayo Vallecano,1-0,Jesús Gil Manzano
2015-16,32,LUN 11.04.2016,20:30,RC Deportivo,UD Las Palmas,1-3,Alfonso J. Álvarez Izquierdo
2015-16,33,VIE 15.04.2016,20:30,Levante UD,RCD Espanyol de Barcelona,2-1,Alejandro José Hernández Hernández
2015-16,33,SAB 16.04.2016,16:00,Getafe CF,Real Madrid,1-5,José Luis González González
2015-16,33,SAB 16.04.2016,18:15,UD Las Palmas,Real Sporting,1-1,Alberto Undiano Mallenco
2015-16,33,SAB 16.04.2016,20:30,SD Eibar,Real Sociedad,2-1,Mario Melero López
2015-16,33,SAB 16.04.2016,22:05,RC Celta,Real Betis,1-1,Ricardo De Burgos Bengoetxea
2015-16,33,DOM 17.04.2016,12:00,Málaga CF,Athletic Club,0-1,José María Sánchez Martínez
2015-16,33,DOM 17.04.2016,16:00,Sevilla FC,RC Deportivo,1-1,Santiago Jaime Latre
2015-16,33,DOM 17.04.2016,18:15,Atlético de Madrid,Granada CF,3-0,Eduardo Prieto Iglesias
2015-16,33,DOM 17.04.2016,18:15,Rayo Vallecano,Villarreal CF,2-1,Ignacio Iglesias Villanueva
2015-16,33,DOM 17.04.2016,20:30,FC Barcelona,Valencia CF,1-2,David Fernández Borbalán
2015-16,34,MAR 19.04.2016,20:00,RCD Espanyol de Barcelona,RC Celta,1-1,Eduardo Prieto Iglesias
2015-16,34,MAR 19.04.2016,21:00,Real Betis,UD Las Palmas,1-0,Iñaki Vicandi Garrido
2015-16,34,MIE 20.04.2016,20:00,RC Deportivo,FC Barcelona,0-8,Ricardo De Burgos Bengoetxea
2015-16,34,MIE 20.04.2016,20:45,Athletic Club,Atlético de Madrid,0-1,Juan Martínez Munuera
2015-16,34,MIE 20.04.2016,20:45,Málaga CF,Rayo Vallecano,1-1,Alberto Undiano Mallenco
2015-16,34,MIE 20.04.2016,20:45,Valencia CF,SD Eibar,4-0,Xavier Estrada Fernández
2015-16,34,MIE 20.04.2016,20:45,Real Sporting,Sevilla FC,2-1,José Luis González González
2015-16,34,MIE 20.04.2016,22:00,Real Madrid,Villarreal CF,3-0,Carlos Clos Gómez
2015-16,34,JUE 21.04.2016,20:30,Real Sociedad,Getafe CF,1-2,José María Sánchez Martínez
2015-16,34,JUE 21.04.2016,21:00,Granada CF,Levante UD,5-1,Santiago Jaime Latre
2015-16,35,VIE 22.04.2016,21:00,UD Las Palmas,RCD Espanyol de Barcelona,4-0,Mario Melero López
2015-16,35,SAB 23.04.2016,16:00,Rayo Vallecano,Real Madrid,2-3,Alejandro José Hernández Hernández
2015-16,35,SAB 23.04.2016,18:15,Atlético de Madrid,Málaga CF,1-0,Antonio Miguel Mateu Lahoz
2015-16,35,SAB 23.04.2016,20:30,FC Barcelona,Real Sporting,6-0,Carlos Clos Gómez
2015-16,35,SAB 23.04.2016,22:05,SD Eibar,RC Deportivo,1-1,Eduardo Prieto Iglesias
2015-16,35,DOM 24.04.2016,12:00,Levante UD,Athletic Club,2-2,Ignacio Iglesias Villanueva
2015-16,35,DOM 24.04.2016,16:00,Sevilla FC,Real Betis,2-0,Carlos Velasco Carballo
2015-16,35,DOM 24.04.2016,18:15,Getafe CF,Valencia CF,2-2,Ricardo De Burgos Bengoetxea
2015-16,35,DOM 24.04.2016,20:30,Villarreal CF,Real Sociedad,0-0,David Fernández Borbalán
2015-16,35,LUN 25.04.2016,20:30,RC Celta,Granada CF,2-1,Jesús Gil Manzano
2015-16,36,VIE 29.04.2016,20:30,Real Sporting,SD Eibar,2-0,Alejandro José Hernández Hernández
2015-16,36,SAB 30.04.2016,16:00,Real Sociedad,Real Madrid,0-1,Alberto Undiano Mallenco
2015-16,36,SAB 30.04.2016,18:15,Atlético de Madrid,Rayo Vallecano,1-0,José María Sánchez Martínez
2015-16,36,SAB 30.04.2016,20:30,Real Betis,FC Barcelona,0-2,Antonio Miguel Mateu Lahoz
2015-16,36,SAB 30.04.2016,22:05,Granada CF,UD Las Palmas,3-2,José Luis González González
2015-16,36,DOM 01.05.2016,12:00,Athletic Club,RC Celta,2-1,Xavier Estrada Fernández
2015-16,36,DOM 01.05.2016,16:00,RCD Espanyol de Barcelona,Sevilla FC,1-0,Juan Martínez Munuera
2015-16,36,DOM 01.05.2016,18:15,RC Deportivo,Getafe CF,0-2,Carlos Clos Gómez
2015-16,36,DOM 01.05.2016,20:30,Valencia CF,Villarreal CF,0-2,Carlos Del Cerro Grande
2015-16,36,LUN 02.05.2016,20:30,Málaga CF,Levante UD,3-1,Iñaki Vicandi Garrido
2015-16,37,DOM 08.05.2016,17:00,FC Barcelona,RCD Espanyol de Barcelona,5-0,Jesús Gil Manzano
2015-16,37,DOM 08.05.2016,17:00,RC Celta,Málaga CF,1-0,Carlos Del Cerro Grande
2015-16,37,DOM 08.05.2016,17:00,Getafe CF,Real Sporting,1-1,Alfonso J. Álvarez Izquierdo
2015-16,37,DOM 08.05.2016,17:00,Levante UD,Atlético de Madrid,2-1,José Luis González González
2015-16,37,DOM 08.05.2016,17:00,Real Madrid,Valencia CF,3-2,David Fernández Borbalán
2015-16,37,DOM 08.05.2016,17:00,Real Sociedad,Rayo Vallecano,2-1,Santiago Jaime Latre
2015-16,37,DOM 08.05.2016,17:00,Sevilla FC,Granada CF,1-4,Alberto Undiano Mallenco
2015-16,37,DOM 08.05.2016,17:00,Villarreal CF,RC Deportivo,0-2,Xavier Estrada Fernández
2015-16,37,DOM 08.05.2016,17:00,SD Eibar,Real Betis,1-1,Juan Martínez Munuera
2015-16,37,DOM 08.05.2016,17:00,UD Las Palmas,Athletic Club,0-0,Pedro Jesús Pérez Montero
2015-16,38,VIE 13.05.2016,20:30,Valencia CF,Real Sociedad,0-1,Carlos Velasco Carballo
2015-16,38,SAB 14.05.2016,17:00,Granada CF,FC Barcelona,0-3,Alejandro José Hernández Hernández
2015-16,38,SAB 14.05.2016,17:00,RC Deportivo,Real Madrid,0-2,Antonio Miguel Mateu Lahoz
2015-16,38,SAB 14.05.2016,19:30,Atlético de Madrid,RC Celta,2-0,David Fernández Borbalán
2015-16,38,SAB 14.05.2016,19:30,Athletic Club,Sevilla FC,3-1,Alfonso J. Álvarez Izquierdo
2015-16,38,DOM 15.05.2016,12:00,Málaga CF,UD Las Palmas,4-1,Ricardo De Burgos Bengoetxea
2015-16,38,DOM 15.05.2016,19:00,RCD Espanyol de Barcelona,SD Eibar,4-2,Mario Melero López
2015-16,38,DOM 15.05.2016,19:30,Real Betis,Getafe CF,2-1,Jesús Gil Manzano
2015-16,38,DOM 15.05.2016,19:30,Rayo Vallecano,Levante UD,3-1,Carlos Clos Gómez
2015-16,38,DOM 15.05.2016,19:30,Real Sporting,Villarreal CF,2-0,Alberto Undiano Mallenco
2016-17,1,VIE 19.08.2016,20:45,Málaga CF,CA Osasuna,1-1,Santiago Jaime Latre
2016-17,1,VIE 19.08.2016,22:00,RC Deportivo,SD Eibar,2-1,Mario Melero López
2016-17,1,SAB 20.08.2016,18:15,FC Barcelona,Real Betis,6-2,Alberto Undiano Mallenco
2016-17,1,SAB 20.08.2016,20:15,Granada CF,Villarreal CF,1-1,Xavier Estrada Fernández
2016-17,1,SAB 20.08.2016,22:15,Sevilla FC,RCD Espanyol de Barcelona,6-4,José Luis González González
2016-17,1,DOM 21.08.2016,18:15,Real Sporting,Athletic Club,2-1,Carlos Clos Gómez
2016-17,1,DOM 21.08.2016,20:15,Real Sociedad,Real Madrid,0-3,Juan Martínez Munuera
2016-17,1,DOM 21.08.2016,22:15,Atlético de Madrid,Deportivo Alavés,1-1,Ignacio Iglesias Villanueva
2016-17,1,LUN 22.08.2016,20:00,RC Celta,CD Leganés,0-1,José Luis Munuera Montero
2016-17,1,LUN 22.08.2016,22:00,Valencia CF,UD Las Palmas,2-4,Iñaki Vicandi Garrido
2016-17,2,VIE 26.08.2016,20:45,Real Betis,RC Deportivo,0-0,Carlos Clos Gómez
2016-17,2,VIE 26.08.2016,22:00,RCD Espanyol de Barcelona,Málaga CF,2-2,Jesús Gil Manzano
2016-17,2,SAB 27.08.2016,18:15,CA Osasuna,Real Sociedad,0-2,Alfonso J. Álvarez Izquierdo
2016-17,2,SAB 27.08.2016,18:15,SD Eibar,Valencia CF,1-0,Alejandro José Hernández Hernández
2016-17,2,SAB 27.08.2016,20:15,Real Madrid,RC Celta,2-1,Ricardo De Burgos Bengoetxea
2016-17,2,SAB 27.08.2016,22:15,CD Leganés,Atlético de Madrid,0-0,José María Sánchez Martínez
2016-17,2,DOM 28.08.2016,18:15,Deportivo Alavés,Real Sporting,0-0,José Luis Munuera Montero
2016-17,2,DOM 28.08.2016,18:15,UD Las Palmas,Granada CF,5-1,Daniel Ocón Arráiz
2016-17,2,DOM 28.08.2016,20:15,Athletic Club,FC Barcelona,0-1,Antonio Miguel Mateu Lahoz
2016-17,2,DOM 28.08.2016,22:15,Villarreal CF,Sevilla FC,0-0,Carlos Del Cerro Grande
2016-17,3,VIE 09.09.2016,20:45,Real Sociedad,RCD Espanyol de Barcelona,1-1,Ignacio Iglesias Villanueva
2016-17,3,SAB 10.09.2016,13:00,RC Celta,Atlético de Madrid,0-4,Santiago Jaime Latre
2016-17,3,SAB 10.09.2016,16:00,Real Madrid,CA Osasuna,5-2,David Fernández Borbalán
2016-17,3,SAB 10.09.2016,18:15,Málaga CF,Villarreal CF,0-2,Alberto Undiano Mallenco
2016-17,3,SAB 10.09.2016,18:15,Sevilla FC,UD Las Palmas,2-1,Juan Martínez Munuera
2016-17,3,SAB 10.09.2016,20:30,FC Barcelona,Deportivo Alavés,1-2,Mario Melero López
2016-17,3,DOM 11.09.2016,12:00,Real Sporting,CD Leganés,2-1,Iñaki Vicandi Garrido
2016-17,3,DOM 11.09.2016,16:00,Valencia CF,Real Betis,2-3,José Luis González González
2016-17,3,DOM 11.09.2016,18:15,Granada CF,SD Eibar,1-2,Daniel Jesús Trujillo Suárez
2016-17,3,DOM 11.09.2016,20:30,RC Deportivo,Athletic Club,0-1,Xavier Estrada Fernández
2016-17,4,VIE 16.09.2016,20:45,Real Betis,Granada CF,2-2,Carlos Del Cerro Grande
2016-17,4,SAB 17.09.2016,13:00,CD Leganés,FC Barcelona,1-5,Ricardo De Burgos Bengoetxea
2016-17,4,SAB 17.09.2016,16:15,Atlético de Madrid,Real Sporting,5-0,Daniel Ocón Arráiz
2016-17,4,SAB 17.09.2016,18:30,SD Eibar,Sevilla FC,1-1,Alfonso J. Álvarez Izquierdo
2016-17,4,SAB 17.09.2016,20:45,UD Las Palmas,Málaga CF,1-0,José María Sánchez Martínez
2016-17,4,DOM 18.09.2016,12:00,CA Osasuna,RC Celta,0-0,Daniel Jesús Trujillo Suárez
2016-17,4,DOM 18.09.2016,16:15,Athletic Club,Valencia CF,2-1,Jesús Gil Manzano
2016-17,4,DOM 18.09.2016,18:30,Villarreal CF,Real Sociedad,2-1,Carlos Clos Gómez
2016-17,4,DOM 18.09.2016,20:45,RCD Espanyol de Barcelona,Real Madrid,0-2,Alejandro José Hernández Hernández
2016-17,4,LUN 19.09.2016,20:45,Deportivo Alavés,RC Deportivo,0-0,Juan Martínez Munuera
2016-17,5,MAR 20.09.2016,20:00,Málaga CF,SD Eibar,2-1,Ignacio Iglesias Villanueva
2016-17,5,MAR 20.09.2016,22:00,Sevilla FC,Real Betis,1-0,Xavier Estrada Fernández
2016-17,5,MIE 21.09.2016,20:00,RC Celta,Real Sporting,2-1,Mario Melero López
2016-17,5,MIE 21.09.2016,20:00,Real Madrid,Villarreal CF,1-1,José Luis González González
2016-17,5,MIE 21.09.2016,22:00,FC Barcelona,Atlético de Madrid,1-1,David Fernández Borbalán
2016-17,5,MIE 21.09.2016,22:00,Granada CF,Athletic Club,1-2,Juan Martínez Munuera
2016-17,5,MIE 21.09.2016,22:00,Real Sociedad,UD Las Palmas,4-1,José Luis Munuera Montero
2016-17,5,JUE 22.09.2016,20:00,CA Osasuna,RCD Espanyol de Barcelona,1-2,Iñaki Vicandi Garrido
2016-17,5,JUE 22.09.2016,20:00,RC Deportivo,CD Leganés,1-2,Alberto Undiano Mallenco
2016-17,5,JUE 22.09.2016,22:00,Valencia CF,Deportivo Alavés,2-1,Santiago Jaime Latre
2016-17,6,VIE 23.09.2016,20:45,Real Betis,Málaga CF,1-0,Alfonso J. Álvarez Izquierdo
2016-17,6,SAB 24.09.2016,13:00,SD Eibar,Real Sociedad,2-0,José María Sánchez Martínez
2016-17,6,SAB 24.09.2016,16:15,Real Sporting,FC Barcelona,0-5,Carlos Del Cerro Grande
2016-17,6,SAB 24.09.2016,18:30,Athletic Club,Sevilla FC,3-1,Alejandro José Hernández Hernández
2016-17,6,SAB 24.09.2016,20:45,UD Las Palmas,Real Madrid,2-2,Xavier Estrada Fernández
2016-17,6,DOM 25.09.2016,12:00,CD Leganés,Valencia CF,1-2,David Fernández Borbalán
2016-17,6,DOM 25.09.2016,16:15,Atlético de Madrid,RC Deportivo,1-0,Jesús Gil Manzano
2016-17,6,DOM 25.09.2016,18:30,Villarreal CF,CA Osasuna,3-1,Daniel Ocón Arráiz
2016-17,6,DOM 25.09.2016,20:45,RCD Espanyol de Barcelona,RC Celta,0-2,Alberto Undiano Mallenco
2016-17,6,LUN 26.09.2016,20:45,Deportivo Alavés,Granada CF,3-1,José Luis González González
2016-17,7,VIE 30.09.2016,20:45,Real Sociedad,Real Betis,1-0,Daniel Jesús Trujillo Suárez
2016-17,7,SAB 01.10.2016,13:00,Granada CF,CD Leganés,0-1,Santiago Jaime Latre
2016-17,7,SAB 01.10.2016,16:15,Sevilla FC,Deportivo Alavés,2-1,Antonio Miguel Mateu Lahoz
2016-17,7,SAB 01.10.2016,18:30,CA Osasuna,UD Las Palmas,2-2,Ignacio Iglesias Villanueva
2016-17,7,SAB 01.10.2016,20:45,RC Deportivo,Real Sporting,2-1,Ricardo De Burgos Bengoetxea
2016-17,7,DOM 02.10.2016,12:00,Valencia CF,Atlético de Madrid,0-2,Carlos Clos Gómez
2016-17,7,DOM 02.10.2016,16:15,Real Madrid,SD Eibar,1-1,Juan Martínez Munuera
2016-17,7,DOM 02.10.2016,18:30,RCD Espanyol de Barcelona,Villarreal CF,0-0,José Luis Munuera Montero
2016-17,7,DOM 02.10.2016,18:30,Málaga CF,Athletic Club,2-1,Carlos Del Cerro Grande
2016-17,7,DOM 02.10.2016,20:45,RC Celta,FC Barcelona,4-3,Iñaki Vicandi Garrido
2016-17,8,VIE 14.10.2016,20:45,UD Las Palmas,RCD Espanyol de Barcelona,0-0,David Fernández Borbalán
2016-17,8,SAB 15.10.2016,13:00,CD Leganés,Sevilla FC,2-3,Daniel Ocón Arráiz
2016-17,8,SAB 15.10.2016,16:15,FC Barcelona,RC Deportivo,4-0,José María Sánchez Martínez
2016-17,8,SAB 15.10.2016,18:30,Atlético de Madrid,Granada CF,7-1,Ricardo De Burgos Bengoetxea
2016-17,8,SAB 15.10.2016,20:45,Real Betis,Real Madrid,1-6,Jesús Gil Manzano
2016-17,8,DOM 16.10.2016,12:00,Deportivo Alavés,Málaga CF,1-1,Alejandro José Hernández Hernández
2016-17,8,DOM 16.10.2016,16:15,Athletic Club,Real Sociedad,3-2,José Luis González González
2016-17,8,DOM 16.10.2016,18:30,Real Sporting,Valencia CF,1-2,José Luis Munuera Montero
2016-17,8,DOM 16.10.2016,20:45,Villarreal CF,RC Celta,5-0,Xavier Estrada Fernández
2016-17,8,LUN 17.10.2016,20:45,SD Eibar,CA Osasuna,2-3,Mario Melero López
2016-17,9,VIE 21.10.2016,20:45,CA Osasuna,Real Betis,1-2,Carlos Del Cerro Grande
2016-17,9,SAB 22.10.2016,13:00,RCD Espanyol de Barcelona,SD Eibar,3-3,Jesús Gil Manzano
2016-17,9,SAB 22.10.2016,16:15,Valencia CF,FC Barcelona,2-3,Alberto Undiano Mallenco
2016-17,9,SAB 22.10.2016,18:30,Real Sociedad,Deportivo Alavés,3-0,Carlos Clos Gómez
2016-17,9,SAB 22.10.2016,20:45,Granada CF,Real Sporting,0-0,Iñaki Vicandi Garrido
2016-17,9,DOM 23.10.2016,12:00,RC Celta,RC Deportivo,4-1,Alfonso J. Álvarez Izquierdo
2016-17,9,DOM 23.10.2016,16:15,Sevilla FC,Atlético de Madrid,1-0,Juan Martínez Munuera
2016-17,9,DOM 23.10.2016,18:30,Málaga CF,CD Leganés,4-0,Daniel Jesús Trujillo Suárez
2016-17,9,DOM 23.10.2016,18:30,Villarreal CF,UD Las Palmas,2-1,Santiago Jaime Latre
2016-17,9,DOM 23.10.2016,20:45,Real Madrid,Athletic Club,2-1,Ignacio Iglesias Villanueva
2016-17,10,VIE 28.10.2016,20:45,CD Leganés,Real Sociedad,0-2,Alejandro José Hernández Hernández
2016-17,10,SAB 29.10.2016,13:00,Real Sporting,Sevilla FC,1-1,Ignacio Iglesias Villanueva
2016-17,10,SAB 29.10.2016,16:15,Deportivo Alavés,Real Madrid,1-4,José María Sánchez Martínez
2016-17,10,SAB 29.10.2016,18:30,Atlético de Madrid,Málaga CF,4-2,Xavier Estrada Fernández
2016-17,10,SAB 29.10.2016,20:45,FC Barcelona,Granada CF,1-0,Juan Martínez Munuera
2016-17,10,DOM 30.10.2016,12:00,SD Eibar,Villarreal CF,2-1,David Fernández Borbalán
2016-17,10,DOM 30.10.2016,16:15,Athletic Club,CA Osasuna,1-1,José Luis Munuera Montero
2016-17,10,DOM 30.10.2016,18:30,Real Betis,RCD Espanyol de Barcelona,0-1,Ricardo De Burgos Bengoetxea
2016-17,10,DOM 30.10.2016,20:45,UD Las Palmas,RC Celta,3-3,Mario Melero López
2016-17,10,LUN 31.10.2016,20:45,RC Deportivo,Valencia CF,1-1,José Luis González González
2016-17,11,VIE 04.11.2016,20:45,Málaga CF,Real Sporting,3-2,Jesús Gil Manzano
2016-17,11,SAB 05.11.2016,13:00,Granada CF,RC Deportivo,1-1,Alberto Undiano Mallenco
2016-17,11,SAB 05.11.2016,16:15,Real Sociedad,Atlético de Madrid,2-0,Alfonso J. Álvarez Izquierdo
